datetime,Temperature,DHI,DNI,GHI,Wind Speed
2016-04-08 20:00:00+00:00,16.9,374,491,778,2.5
2016-04-08 20:30:00+00:00,16.9,350,489,737,2.5
2016-04-08 21:00:00+00:00,16.9,322,428,643,2.5
2016-04-08 21:30:00+00:00,16.6,285,445,594,2.6
2016-04-08 22:00:00+00:00,16.3,219,553,567,2.7
2016-04-08 22:30:00+00:00,15.7,228,395,448,2.7
2016-04-08 23:00:00+00:00,15,204,279,336,2.7
2016-04-08 23:30:00+00:00,15,143,371,286,2.7
2016-04-09 00:00:00+00:00,12.7,117,89,143,1.8
2016-04-09 00:30:00+00:00,10.7,72,174,105,1.5
2016-04-09 01:00:00+00:00,8.7,33,144,46,1.2
2016-04-09 01:30:00+00:00,7.9,0,0,0,1.3
2016-04-09 02:00:00+00:00,7.2,0,0,0,1.3
2016-04-09 02:30:00+00:00,6.8,0,0,0,1.3
2016-04-09 03:00:00+00:00,6.4,0,0,0,1.3
2016-04-09 03:30:00+00:00,6.1,0,0,0,1.4
2016-04-09 04:00:00+00:00,5.8,0,0,0,1.4
2016-04-09 04:30:00+00:00,5.5,0,0,0,1.4
2016-04-09 05:00:00+00:00,5.3,0,0,0,1.4
2016-04-09 05:30:00+00:00,5,0,0,0,1.5
2016-04-09 06:00:00+00:00,4.7,0,0,0,1.5
2016-04-09 06:30:00+00:00,4.6,0,0,0,1.6
2016-04-09 07:00:00+00:00,4.5,0,0,0,1.7
2016-04-09 07:30:00+00:00,4.3,0,0,0,1.7
2016-04-09 08:00:00+00:00,4.2,0,0,0,1.7
2016-04-09 08:30:00+00:00,4.1,0,0,0,1.6
2016-04-09 09:00:00+00:00,3.9,0,0,0,1.6
2016-04-09 09:30:00+00:00,3.9,0,0,0,1.7
2016-04-09 10:00:00+00:00,3.9,0,0,0,1.7
2016-04-09 10:30:00+00:00,3.9,0,0,0,1.9
2016-04-09 11:00:00+00:00,4,0,0,0,2
2016-04-09 11:30:00+00:00,4.1,0,0,0,2.1
2016-04-09 12:00:00+00:00,4.2,0,0,0,2.3
2016-04-09 12:30:00+00:00,5.6,0,0,0,2.8
2016-04-09 13:00:00+00:00,7,27,310,53,3.4
2016-04-09 13:30:00+00:00,8.7,47,534,143,3.6
2016-04-09 14:00:00+00:00,10.5,60,673,247,3.8
2016-04-09 14:30:00+00:00,12.3,70,762,354,4
2016-04-09 15:00:00+00:00,14.2,77,821,457,4.1
2016-04-09 15:30:00+00:00,15.3,84,865,556,3.8
2016-04-09 16:00:00+00:00,16.4,89,898,647,3.5
2016-04-09 16:30:00+00:00,17.1,94,923,729,3.2
2016-04-09 17:00:00+00:00,17.8,99,934,794,2.9
2016-04-09 17:30:00+00:00,18.1,102,947,850,2.7
2016-04-09 18:00:00+00:00,18.4,316,613,819,2.5
2016-04-09 18:30:00+00:00,18.3,111,955,915,2.4
2016-04-09 19:00:00+00:00,18.2,384,521,827,2.3
2016-04-09 19:30:00+00:00,17.9,409,425,768,2.4
2016-04-09 20:00:00+00:00,17.6,276,688,844,2.5
2016-04-09 20:30:00+00:00,17.3,383,345,657,2.7
2016-04-09 21:00:00+00:00,16.9,327,423,645,2.9
2016-04-09 21:30:00+00:00,16.6,301,41,329,2.9
2016-04-09 22:00:00+00:00,16.3,253,31,273,2.9
2016-04-09 22:30:00+00:00,15.9,191,518,481,2.9
2016-04-09 23:00:00+00:00,15.4,207,273,337,2.8
2016-04-09 23:30:00+00:00,15.4,147,27,157,2.8
2016-04-10 00:00:00+00:00,13.8,118,179,171,2
2016-04-10 00:30:00+00:00,12.3,70,19,74,1.6
2016-04-10 01:00:00+00:00,10.7,34,63,40,1.3
2016-04-10 01:30:00+00:00,9.8,0,0,0,1.5
2016-04-10 02:00:00+00:00,8.8,0,0,0,1.7
2016-04-10 02:30:00+00:00,8.3,0,0,0,1.9
2016-04-10 03:00:00+00:00,7.7,0,0,0,2.1
2016-04-10 03:30:00+00:00,7.4,0,0,0,2.3
2016-04-10 04:00:00+00:00,7.1,0,0,0,2.5
2016-04-10 04:30:00+00:00,6.8,0,0,0,2.6
2016-04-10 05:00:00+00:00,6.5,0,0,0,2.7
2016-04-10 05:30:00+00:00,6.4,0,0,0,2.8
2016-04-10 06:00:00+00:00,6.2,0,0,0,2.8
2016-04-10 06:30:00+00:00,6,0,0,0,2.9
2016-04-10 07:00:00+00:00,5.8,0,0,0,2.9
2016-04-10 07:30:00+00:00,5.7,0,0,0,2.9
2016-04-10 08:00:00+00:00,5.5,0,0,0,3
2016-04-10 08:30:00+00:00,5.3,0,0,0,2.9
2016-04-10 09:00:00+00:00,5.1,0,0,0,2.8
2016-04-10 09:30:00+00:00,5,0,0,0,2.7
2016-04-10 10:00:00+00:00,4.9,0,0,0,2.6
2016-04-10 10:30:00+00:00,4.9,0,0,0,2.5
2016-04-10 11:00:00+00:00,4.8,0,0,0,2.4
2016-04-10 11:30:00+00:00,4.9,0,0,0,2.2
2016-04-10 12:00:00+00:00,4.9,0,0,0,2
2016-04-10 12:30:00+00:00,6.1,0,0,0,1.9
2016-04-10 13:00:00+00:00,7.3,30,96,38,1.9
2016-04-10 13:30:00+00:00,8.6,54,0,54,1.8
2016-04-10 14:00:00+00:00,10,69,0,69,1.7
2016-04-10 14:30:00+00:00,11,91,0,91,1.9
2016-04-10 15:00:00+00:00,12,210,120,266,2.1
2016-04-10 15:30:00+00:00,12.7,255,101,311,2.2
2016-04-10 16:00:00+00:00,13.5,273,376,508,2.2
2016-04-10 16:30:00+00:00,14.1,347,138,442,2.1
2016-04-10 17:00:00+00:00,14.7,318,473,672,2
2016-04-10 17:30:00+00:00,15.1,276,20,292,1.9
2016-04-10 18:00:00+00:00,15.4,227,16,240,1.8
2016-04-10 18:30:00+00:00,15.6,366,36,396,1.8
2016-04-10 19:00:00+00:00,15.7,375,38,408,1.8
2016-04-10 19:30:00+00:00,15.6,367,36,397,1.8
2016-04-10 20:00:00+00:00,15.5,384,410,724,1.9
2016-04-10 20:30:00+00:00,15.2,339,535,766,1.8
2016-04-10 21:00:00+00:00,15,389,157,508,1.8
2016-04-10 21:30:00+00:00,14.6,262,561,655,1.8
2016-04-10 22:00:00+00:00,14.2,283,370,518,1.7
2016-04-10 22:30:00+00:00,13.7,169,9,174,2
2016-04-10 23:00:00+00:00,13.1,172,18,181,2.3
2016-04-10 23:30:00+00:00,13.1,142,20,150,2.3
2016-04-11 00:00:00+00:00,10.9,106,15,110,3.5
2016-04-11 00:30:00+00:00,9.2,69,5,70,3.8
2016-04-11 01:00:00+00:00,7.6,30,0,30,4.2
2016-04-11 01:30:00+00:00,6.2,0,0,0,4.3
2016-04-11 02:00:00+00:00,4.9,0,0,0,4.4
2016-04-11 02:30:00+00:00,4.2,0,0,0,4.2
2016-04-11 03:00:00+00:00,3.6,0,0,0,4
2016-04-11 03:30:00+00:00,3.1,0,0,0,3.6
2016-04-11 04:00:00+00:00,2.6,0,0,0,3.1
2016-04-11 04:30:00+00:00,2.3,0,0,0,2.7
2016-04-11 05:00:00+00:00,2,0,0,0,2.2
2016-04-11 05:30:00+00:00,1.8,0,0,0,1.9
2016-04-11 06:00:00+00:00,1.7,0,0,0,1.5
2016-04-11 06:30:00+00:00,1.6,0,0,0,1.2
2016-04-11 07:00:00+00:00,1.4,0,0,0,0.9
2016-04-11 07:30:00+00:00,1.3,0,0,0,0.7
2016-04-11 08:00:00+00:00,1.3,0,0,0,0.6
2016-04-11 08:30:00+00:00,1.2,0,0,0,0.7
2016-04-11 09:00:00+00:00,1.1,0,0,0,0.8
2016-04-11 09:30:00+00:00,1,0,0,0,0.8
2016-04-11 10:00:00+00:00,0.9,0,0,0,0.8
2016-04-11 10:30:00+00:00,0.8,0,0,0,0.7
2016-04-11 11:00:00+00:00,0.7,0,0,0,0.7
2016-04-11 11:30:00+00:00,0.8,0,0,0,0.7
2016-04-11 12:00:00+00:00,0.8,0,0,0,0.7
2016-04-11 12:30:00+00:00,2.1,0,0,0,1.1
2016-04-11 13:00:00+00:00,3.3,18,0,18,1.4
2016-04-11 13:30:00+00:00,4.6,26,0,26,1.6
2016-04-11 14:00:00+00:00,5.9,37,0,37,1.7
2016-04-11 14:30:00+00:00,6.9,114,0,114,1.7
2016-04-11 15:00:00+00:00,8,211,106,261,1.8
2016-04-11 15:30:00+00:00,8.9,241,58,273,1.8
2016-04-11 16:00:00+00:00,9.9,291,304,482,1.9
2016-04-11 16:30:00+00:00,10.7,349,198,487,1.9
2016-04-11 17:00:00+00:00,11.6,368,83,430,2
2016-04-11 17:30:00+00:00,12.2,393,79,456,2.1
2016-04-11 18:00:00+00:00,12.8,219,15,232,2.2
2016-04-11 18:30:00+00:00,13.1,413,63,467,2.2
2016-04-11 19:00:00+00:00,13.5,433,315,703,2.3
2016-04-11 19:30:00+00:00,13.5,448,232,645,2.2
2016-04-11 20:00:00+00:00,13.5,429,269,653,2.1
2016-04-11 20:30:00+00:00,13.4,419,182,565,2
2016-04-11 21:00:00+00:00,13.2,324,473,683,1.8
2016-04-11 21:30:00+00:00,13,279,498,630,1.7
2016-04-11 22:00:00+00:00,12.7,305,259,471,1.6
2016-04-11 22:30:00+00:00,12.3,141,3,143,1.5
2016-04-11 23:00:00+00:00,11.9,134,598,422,1.5
2016-04-11 23:30:00+00:00,11.9,168,202,248,1.5
2016-04-12 00:00:00+00:00,10.7,119,211,182,1.3
2016-04-12 00:30:00+00:00,9.5,69,287,127,1.1
2016-04-12 01:00:00+00:00,8.2,37,305,69,0.8
2016-04-12 01:30:00+00:00,7.6,0,0,0,1
2016-04-12 02:00:00+00:00,7,0,0,0,1.1
2016-04-12 02:30:00+00:00,6.5,0,0,0,1.2
2016-04-12 03:00:00+00:00,6,0,0,0,1.3
2016-04-12 03:30:00+00:00,5.6,0,0,0,1.3
2016-04-12 04:00:00+00:00,5.2,0,0,0,1.4
2016-04-12 04:30:00+00:00,4.9,0,0,0,1.4
2016-04-12 05:00:00+00:00,4.7,0,0,0,1.5
2016-04-12 05:30:00+00:00,4.5,0,0,0,1.5
2016-04-12 06:00:00+00:00,4.3,0,0,0,1.5
2016-04-12 06:30:00+00:00,4.1,0,0,0,1.6
2016-04-12 07:00:00+00:00,3.9,0,0,0,1.6
2016-04-12 07:30:00+00:00,3.7,0,0,0,1.6
2016-04-12 08:00:00+00:00,3.5,0,0,0,1.7
2016-04-12 08:30:00+00:00,3.3,0,0,0,1.7
2016-04-12 09:00:00+00:00,3.2,0,0,0,1.7
2016-04-12 09:30:00+00:00,3,0,0,0,1.7
2016-04-12 10:00:00+00:00,2.9,0,0,0,1.7
2016-04-12 10:30:00+00:00,2.9,0,0,0,1.8
2016-04-12 11:00:00+00:00,2.8,0,0,0,1.8
2016-04-12 11:30:00+00:00,2.8,0,0,0,1.8
2016-04-12 12:00:00+00:00,2.9,0,0,0,1.8
2016-04-12 12:30:00+00:00,4.7,0,0,0,2.1
2016-04-12 13:00:00+00:00,6.6,33,317,64,2.4
2016-04-12 13:30:00+00:00,8.7,53,528,156,2.1
2016-04-12 14:00:00+00:00,10.8,99,369,207,1.8
2016-04-12 14:30:00+00:00,12.2,166,161,228,1.6
2016-04-12 15:00:00+00:00,13.7,88,804,471,1.3
2016-04-12 15:30:00+00:00,14.4,96,849,570,1.4
2016-04-12 16:00:00+00:00,15.1,105,877,661,1.5
2016-04-12 16:30:00+00:00,15.5,286,448,599,1.5
2016-04-12 17:00:00+00:00,16,316,504,697,1.5
2016-04-12 17:30:00+00:00,16.3,246,710,815,1.5
2016-04-12 18:00:00+00:00,16.6,348,32,374,1.6
2016-04-12 18:30:00+00:00,16.8,414,439,788,1.6
2016-04-12 19:00:00+00:00,16.9,458,196,627,1.6
2016-04-12 19:30:00+00:00,16.9,418,66,474,1.6
2016-04-12 20:00:00+00:00,16.8,330,27,352,1.6
2016-04-12 20:30:00+00:00,16.5,392,334,661,1.6
2016-04-12 21:00:00+00:00,16.2,321,501,702,1.5
2016-04-12 21:30:00+00:00,15.7,247,601,672,1.5
2016-04-12 22:00:00+00:00,15.1,307,99,370,1.4
2016-04-12 22:30:00+00:00,14.5,12,0,12,1.3
2016-04-12 23:00:00+00:00,13.8,79,0,79,1.2
2016-04-12 23:30:00+00:00,13.8,34,0,34,1.2
2016-04-13 00:00:00+00:00,12.1,123,151,169,0.9
2016-04-13 00:30:00+00:00,11.2,79,108,101,0.8
2016-04-13 01:00:00+00:00,10.2,37,28,40,0.7
2016-04-13 01:30:00+00:00,9.6,0,0,0,0.9
2016-04-13 02:00:00+00:00,9,0,0,0,1.2
2016-04-13 02:30:00+00:00,8.5,0,0,0,1.5
2016-04-13 03:00:00+00:00,8.1,0,0,0,1.9
2016-04-13 03:30:00+00:00,7.7,0,0,0,2
2016-04-13 04:00:00+00:00,7.3,0,0,0,2.1
2016-04-13 04:30:00+00:00,7,0,0,0,2
2016-04-13 05:00:00+00:00,6.8,0,0,0,2
2016-04-13 05:30:00+00:00,6.5,0,0,0,1.9
2016-04-13 06:00:00+00:00,6.3,0,0,0,1.8
2016-04-13 06:30:00+00:00,6.1,0,0,0,1.8
2016-04-13 07:00:00+00:00,5.8,0,0,0,1.8
2016-04-13 07:30:00+00:00,5.7,0,0,0,1.7
2016-04-13 08:00:00+00:00,5.5,0,0,0,1.7
2016-04-13 08:30:00+00:00,5.3,0,0,0,1.7
2016-04-13 09:00:00+00:00,5.2,0,0,0,1.6
2016-04-13 09:30:00+00:00,5,0,0,0,1.7
2016-04-13 10:00:00+00:00,4.9,0,0,0,1.7
2016-04-13 10:30:00+00:00,4.7,0,0,0,1.8
2016-04-13 11:00:00+00:00,4.5,0,0,0,1.9
2016-04-13 11:30:00+00:00,4.4,0,0,0,1.9
2016-04-13 12:00:00+00:00,4.3,0,0,0,2
2016-04-13 12:30:00+00:00,6.1,0,0,0,2.2
2016-04-13 13:00:00+00:00,7.9,31,390,70,2.5
2016-04-13 13:30:00+00:00,9.8,47,592,165,2.5
2016-04-13 14:00:00+00:00,11.6,58,717,271,2.4
2016-04-13 14:30:00+00:00,13.1,67,797,378,2.1
2016-04-13 15:00:00+00:00,14.6,74,853,483,1.8
2016-04-13 15:30:00+00:00,15.4,79,894,583,1.7
2016-04-13 16:00:00+00:00,16.3,85,921,673,1.5
2016-04-13 16:30:00+00:00,16.9,330,330,562,1.4
2016-04-13 17:00:00+00:00,17.4,213,732,769,1.3
2016-04-13 17:30:00+00:00,17.9,148,8,154,1.3
2016-04-13 18:00:00+00:00,18.3,110,1,111,1.2
2016-04-13 18:30:00+00:00,18.5,250,756,897,1.3
2016-04-13 19:00:00+00:00,18.7,407,391,745,1.3
2016-04-13 19:30:00+00:00,18.7,408,366,722,1.4
2016-04-13 20:00:00+00:00,18.7,344,576,826,1.6
2016-04-13 20:30:00+00:00,18.6,389,65,442,1.8
2016-04-13 21:00:00+00:00,18.5,105,933,817,2
2016-04-13 21:30:00+00:00,18.2,104,0,104,2.1
2016-04-13 22:00:00+00:00,17.9,217,16,228,2.3
2016-04-13 22:30:00+00:00,17.5,113,781,559,2.4
2016-04-13 23:00:00+00:00,17.1,84,819,484,2.6
2016-04-13 23:30:00+00:00,17.1,76,762,381,2.6
2016-04-14 00:00:00+00:00,15.5,118,259,197,2
2016-04-14 00:30:00+00:00,13.8,74,14,77,1.6
2016-04-14 01:00:00+00:00,12.2,39,49,44,1.3
2016-04-14 01:30:00+00:00,11.4,0,0,0,1.3
2016-04-14 02:00:00+00:00,10.6,0,0,0,1.4
2016-04-14 02:30:00+00:00,10,0,0,0,1.4
2016-04-14 03:00:00+00:00,9.5,0,0,0,1.4
2016-04-14 03:30:00+00:00,9,0,0,0,1.5
2016-04-14 04:00:00+00:00,8.5,0,0,0,1.5
2016-04-14 04:30:00+00:00,8.1,0,0,0,1.5
2016-04-14 05:00:00+00:00,7.8,0,0,0,1.6
2016-04-14 05:30:00+00:00,7.5,0,0,0,1.6
2016-04-14 06:00:00+00:00,7.3,0,0,0,1.6
2016-04-14 06:30:00+00:00,7.1,0,0,0,1.6
2016-04-14 07:00:00+00:00,6.9,0,0,0,1.6
2016-04-14 07:30:00+00:00,6.9,0,0,0,1.7
2016-04-14 08:00:00+00:00,6.8,0,0,0,1.7
2016-04-14 08:30:00+00:00,6.8,0,0,0,1.8
2016-04-14 09:00:00+00:00,6.8,0,0,0,1.8
2016-04-14 09:30:00+00:00,6.7,0,0,0,1.9
2016-04-14 10:00:00+00:00,6.6,0,0,0,1.9
2016-04-14 10:30:00+00:00,6.3,0,0,0,1.9
2016-04-14 11:00:00+00:00,6,0,0,0,1.9
2016-04-14 11:30:00+00:00,5.8,0,0,0,1.9
2016-04-14 12:00:00+00:00,5.6,0,0,0,1.9
2016-04-14 12:30:00+00:00,7.4,0,0,0,2.2
2016-04-14 13:00:00+00:00,9.2,31,416,75,2.6
2016-04-14 13:30:00+00:00,11.1,46,610,171,2.6
2016-04-14 14:00:00+00:00,13,57,731,277,2.7
2016-04-14 14:30:00+00:00,14.6,65,809,384,2.4
2016-04-14 15:00:00+00:00,16.2,71,863,489,2.1
2016-04-14 15:30:00+00:00,17.1,77,902,588,2.3
2016-04-14 16:00:00+00:00,17.9,82,931,679,2.5
2016-04-14 16:30:00+00:00,18.5,85,953,759,2.8
2016-04-14 17:00:00+00:00,19.2,88,970,828,3.1
2016-04-14 17:30:00+00:00,19.7,90,978,879,3.4
2016-04-14 18:00:00+00:00,20.1,445,152,572,3.6
2016-04-14 18:30:00+00:00,20.5,358,578,855,3.8
2016-04-14 19:00:00+00:00,20.8,454,109,548,3.9
2016-04-14 19:30:00+00:00,20.9,442,292,693,4
2016-04-14 20:00:00+00:00,21,431,286,672,4.1
2016-04-14 20:30:00+00:00,20.7,369,397,691,4.2
2016-04-14 21:00:00+00:00,20.4,335,442,674,4.3
2016-04-14 21:30:00+00:00,19.8,344,300,557,4.4
2016-04-14 22:00:00+00:00,19.2,241,511,572,4.4
2016-04-14 22:30:00+00:00,18.7,266,256,412,4.3
2016-04-14 23:00:00+00:00,18.1,21,0,21,4.2
2016-04-14 23:30:00+00:00,18.1,6,0,6,4.2
2016-04-15 00:00:00+00:00,16.4,125,184,182,3.1
2016-04-15 00:30:00+00:00,14.4,75,251,129,2.3
2016-04-15 01:00:00+00:00,12.4,40,84,50,1.5
2016-04-15 01:30:00+00:00,11.4,6,0,6,1.4
2016-04-15 02:00:00+00:00,10.4,0,0,0,1.3
2016-04-15 02:30:00+00:00,10,0,0,0,1.4
2016-04-15 03:00:00+00:00,9.6,0,0,0,1.5
2016-04-15 03:30:00+00:00,9.3,0,0,0,1.7
2016-04-15 04:00:00+00:00,8.9,0,0,0,1.8
2016-04-15 04:30:00+00:00,8.4,0,0,0,2
2016-04-15 05:00:00+00:00,7.9,0,0,0,2.1
2016-04-15 05:30:00+00:00,7.6,0,0,0,2.2
2016-04-15 06:00:00+00:00,7.2,0,0,0,2.2
2016-04-15 06:30:00+00:00,7,0,0,0,2.3
2016-04-15 07:00:00+00:00,6.7,0,0,0,2.4
2016-04-15 07:30:00+00:00,6.4,0,0,0,2.4
2016-04-15 08:00:00+00:00,6.2,0,0,0,2.3
2016-04-15 08:30:00+00:00,5.7,0,0,0,1.9
2016-04-15 09:00:00+00:00,5.2,0,0,0,1.6
2016-04-15 09:30:00+00:00,4.7,0,0,0,1.7
2016-04-15 10:00:00+00:00,4.2,0,0,0,1.8
2016-04-15 10:30:00+00:00,3.6,0,0,0,1.6
2016-04-15 11:00:00+00:00,3,0,0,0,1.4
2016-04-15 11:30:00+00:00,2.8,0,0,0,1.1
2016-04-15 12:00:00+00:00,2.6,0,0,0,0.9
2016-04-15 12:30:00+00:00,3.4,0,0,0,1.1
2016-04-15 13:00:00+00:00,4.2,39,95,49,1.4
2016-04-15 13:30:00+00:00,5.2,80,134,108,1.5
2016-04-15 14:00:00+00:00,6.3,119,48,134,1.5
2016-04-15 14:30:00+00:00,7.1,173,112,217,1.8
2016-04-15 15:00:00+00:00,8,187,415,390,2.1
2016-04-15 15:30:00+00:00,8.4,251,330,439,2.2
2016-04-15 16:00:00+00:00,8.9,259,441,544,2.2
2016-04-15 16:30:00+00:00,9.1,149,7,154,2.2
2016-04-15 17:00:00+00:00,9.4,285,23,302,2.3
2016-04-15 17:30:00+00:00,9.4,172,12,182,2.3
2016-04-15 18:00:00+00:00,9.4,167,12,177,2.4
2016-04-15 18:30:00+00:00,9.4,302,21,320,2.5
2016-04-15 19:00:00+00:00,9.3,162,11,172,2.6
2016-04-15 19:30:00+00:00,9.1,134,7,140,2.8
2016-04-15 20:00:00+00:00,9,31,0,31,2.9
2016-04-15 20:30:00+00:00,8.4,27,0,27,2.9
2016-04-15 21:00:00+00:00,7.9,139,7,144,2.9
2016-04-15 21:30:00+00:00,7.3,102,0,102,2.9
2016-04-15 22:00:00+00:00,6.7,87,0,87,2.9
2016-04-15 22:30:00+00:00,6.2,170,9,175,3
2016-04-15 23:00:00+00:00,5.7,194,32,209,3.1
2016-04-15 23:30:00+00:00,5.7,156,351,298,3.1
2016-04-16 00:00:00+00:00,4.6,128,101,159,3.6
2016-04-16 00:30:00+00:00,3.8,79,33,86,3.8
2016-04-16 01:00:00+00:00,3.1,38,0,38,4
2016-04-16 01:30:00+00:00,2.5,7,0,7,4
2016-04-16 02:00:00+00:00,1.9,0,0,0,4
2016-04-16 02:30:00+00:00,1.7,0,0,0,3.8
2016-04-16 03:00:00+00:00,1.4,0,0,0,3.6
2016-04-16 03:30:00+00:00,1.3,0,0,0,3.7
2016-04-16 04:00:00+00:00,1.3,0,0,0,3.8
2016-04-16 04:30:00+00:00,1.1,0,0,0,3.8
2016-04-16 05:00:00+00:00,0.9,0,0,0,3.8
2016-04-16 05:30:00+00:00,0.5,0,0,0,3.9
2016-04-16 06:00:00+00:00,0.2,0,0,0,3.9
2016-04-16 06:30:00+00:00,0.1,0,0,0,4.2
2016-04-16 07:00:00+00:00,0,0,0,0,4.5
2016-04-16 07:30:00+00:00,0,0,0,0,4.9
2016-04-16 08:00:00+00:00,0,0,0,0,5.2
2016-04-16 08:30:00+00:00,-0.2,0,0,0,5.5
2016-04-16 09:00:00+00:00,-0.4,0,0,0,5.8
2016-04-16 09:30:00+00:00,-0.6,0,0,0,5.6
2016-04-16 10:00:00+00:00,-0.8,0,0,0,5.4
2016-04-16 10:30:00+00:00,-0.8,0,0,0,5
2016-04-16 11:00:00+00:00,-0.9,0,0,0,4.5
2016-04-16 11:30:00+00:00,-0.9,0,0,0,4.5
2016-04-16 12:00:00+00:00,-1,0,0,0,4.4
2016-04-16 12:30:00+00:00,-1,4,0,4,5.1
2016-04-16 13:00:00+00:00,-1,24,0,24,5.8
2016-04-16 13:30:00+00:00,-0.6,43,0,43,6.2
2016-04-16 14:00:00+00:00,-0.3,47,0,47,6.7
2016-04-16 14:30:00+00:00,-0.1,39,0,39,6.6
2016-04-16 15:00:00+00:00,0.1,52,0,52,6.6
2016-04-16 15:30:00+00:00,0.3,140,3,142,6.8
2016-04-16 16:00:00+00:00,0.5,77,0,77,7.1
2016-04-16 16:30:00+00:00,0.8,51,0,51,7.2
2016-04-16 17:00:00+00:00,1.1,228,15,240,7.4
2016-04-16 17:30:00+00:00,1.2,202,14,213,7.1
2016-04-16 18:00:00+00:00,1.3,214,15,227,6.8
2016-04-16 18:30:00+00:00,1.2,208,15,221,7
2016-04-16 19:00:00+00:00,1.1,170,12,180,7.2
2016-04-16 19:30:00+00:00,1.2,180,13,191,7.3
2016-04-16 20:00:00+00:00,1.2,111,1,112,7.3
2016-04-16 20:30:00+00:00,1.2,115,2,117,7
2016-04-16 21:00:00+00:00,1.1,49,0,49,6.7
2016-04-16 21:30:00+00:00,0.8,32,0,32,6.7
2016-04-16 22:00:00+00:00,0.5,39,0,39,6.6
2016-04-16 22:30:00+00:00,0.3,122,0,122,6.3
2016-04-16 23:00:00+00:00,0,19,0,19,6
2016-04-16 23:30:00+00:00,0,115,0,115,6
2016-04-17 00:00:00+00:00,-0.8,100,0,100,4.7
2016-04-17 00:30:00+00:00,-1.2,45,0,45,4.2
2016-04-17 01:00:00+00:00,-1.6,19,0,19,3.6
2016-04-17 01:30:00+00:00,-1.9,6,0,6,3.6
2016-04-17 02:00:00+00:00,-2.1,0,0,0,3.6
2016-04-17 02:30:00+00:00,-2.2,0,0,0,3.7
2016-04-17 03:00:00+00:00,-2.3,0,0,0,3.8
2016-04-17 03:30:00+00:00,-2.4,0,0,0,3.8
2016-04-17 04:00:00+00:00,-2.4,0,0,0,3.8
2016-04-17 04:30:00+00:00,-2.6,0,0,0,3.7
2016-04-17 05:00:00+00:00,-2.7,0,0,0,3.7
2016-04-17 05:30:00+00:00,-2.9,0,0,0,3.7
2016-04-17 06:00:00+00:00,-3.1,0,0,0,3.7
2016-04-17 06:30:00+00:00,-3.6,0,0,0,3.6
2016-04-17 07:00:00+00:00,-4,0,0,0,3.4
2016-04-17 07:30:00+00:00,-4.7,0,0,0,3.2
2016-04-17 08:00:00+00:00,-5.3,0,0,0,3
2016-04-17 08:30:00+00:00,-5.6,0,0,0,2.9
2016-04-17 09:00:00+00:00,-5.9,0,0,0,2.9
2016-04-17 09:30:00+00:00,-6,0,0,0,2.8
2016-04-17 10:00:00+00:00,-6.1,0,0,0,2.8
2016-04-17 10:30:00+00:00,-6,0,0,0,2.8
2016-04-17 11:00:00+00:00,-6,0,0,0,2.7
2016-04-17 11:30:00+00:00,-6,0,0,0,2.6
2016-04-17 12:00:00+00:00,-6,0,0,0,2.5
2016-04-17 12:30:00+00:00,-5.4,5,0,5,2.7
2016-04-17 13:00:00+00:00,-4.8,30,0,30,3
2016-04-17 13:30:00+00:00,-4,52,0,52,3.4
2016-04-17 14:00:00+00:00,-3.1,79,0,79,3.9
2016-04-17 14:30:00+00:00,-2.6,118,0,118,4.3
2016-04-17 15:00:00+00:00,-2.1,189,27,203,4.6
2016-04-17 15:30:00+00:00,-1.6,253,57,286,4.7
2016-04-17 16:00:00+00:00,-1.2,259,30,278,4.7
2016-04-17 16:30:00+00:00,-0.8,333,62,377,4.5
2016-04-17 17:00:00+00:00,-0.5,399,178,537,4.3
2016-04-17 17:30:00+00:00,-0.3,428,175,572,4
2016-04-17 18:00:00+00:00,-0.1,317,23,337,3.8
2016-04-17 18:30:00+00:00,0.1,463,165,606,3.5
2016-04-17 19:00:00+00:00,0.4,464,134,581,3.3
2016-04-17 19:30:00+00:00,0.6,360,31,387,3.1
2016-04-17 20:00:00+00:00,0.8,375,39,408,2.9
2016-04-17 20:30:00+00:00,0.9,419,107,507,2.8
2016-04-17 21:00:00+00:00,1.1,392,250,586,2.6
2016-04-17 21:30:00+00:00,1.1,363,141,464,2.5
2016-04-17 22:00:00+00:00,1.1,300,66,343,2.4
2016-04-17 22:30:00+00:00,0.9,151,5,154,2.3
2016-04-17 23:00:00+00:00,0.8,170,14,177,2.2
2016-04-17 23:30:00+00:00,0.8,84,0,84,2.2
2016-04-18 00:00:00+00:00,-0.1,54,0,54,1.7
2016-04-18 00:30:00+00:00,-1.1,48,0,48,1.2
2016-04-18 01:00:00+00:00,-2.1,32,0,32,0.8
2016-04-18 01:30:00+00:00,-2.9,6,0,6,0.8
2016-04-18 02:00:00+00:00,-3.8,0,0,0,0.8
2016-04-18 02:30:00+00:00,-4.3,0,0,0,0.8
2016-04-18 03:00:00+00:00,-4.8,0,0,0,0.9
2016-04-18 03:30:00+00:00,-5.3,0,0,0,1
2016-04-18 04:00:00+00:00,-5.8,0,0,0,1.1
2016-04-18 04:30:00+00:00,-6.1,0,0,0,1.2
2016-04-18 05:00:00+00:00,-6.4,0,0,0,1.2
2016-04-18 05:30:00+00:00,-6.7,0,0,0,1.3
2016-04-18 06:00:00+00:00,-7,0,0,0,1.3
