measured_on,Year,Month,Day,Hour,Minute,dhi_clear,temp_air,dni_clear,ghi_clear,ghi
2016-08-15 08:00:00-07:00,2016.0,8.0,15.0,7.5,30.0,94.0,26.0,766.0,487.5,487.5
2016-08-15 08:15:00-07:00,2016.0,8.0,15.0,7.75,30.0,98.5,26.5,789.0,536.25,536.25
2016-08-15 08:30:00-07:00,2016.0,8.0,15.0,8.0,30.0,103.0,27.0,812.0,585.0,585.0
2016-08-15 08:45:00-07:00,2016.0,8.0,15.0,8.25,30.0,107.0,27.25,823.0,625.75,608.25
2016-08-15 09:00:00-07:00,2016.0,8.0,15.0,8.5,30.0,111.0,27.5,834.0,666.5,631.5
2016-08-15 09:15:00-07:00,2016.0,8.0,15.0,8.75,30.0,115.0,27.75,845.0,707.25,654.75
2016-08-15 09:30:00-07:00,2016.0,8.0,15.0,9.0,30.0,119.0,28.0,856.0,748.0,678.0
2016-08-15 09:45:00-07:00,2016.0,8.0,15.0,9.25,30.0,122.5,28.25,861.0,777.25,724.75
2016-08-15 10:00:00-07:00,2016.0,8.0,15.0,9.5,30.0,126.0,28.5,866.0,806.5,771.5
2016-08-15 10:15:00-07:00,2016.0,8.0,15.0,9.75,30.0,129.5,28.75,871.0,835.75,818.25
2016-08-15 10:30:00-07:00,2016.0,8.0,15.0,10.0,30.0,133.0,29.0,876.0,865.0,865.0
2016-08-15 10:45:00-07:00,2016.0,8.0,15.0,10.25,30.0,134.5,29.25,878.75,881.0,844.0
2016-08-15 11:00:00-07:00,2016.0,8.0,15.0,10.5,30.0,136.0,29.5,881.5,897.0,823.0
2016-08-15 11:15:00-07:00,2016.0,8.0,15.0,10.75,30.0,137.5,29.75,884.25,913.0,802.0
2016-08-15 11:30:00-07:00,2016.0,8.0,15.0,11.0,30.0,139.0,30.0,887.0,929.0,781.0
2016-08-15 11:45:00-07:00,2016.0,8.0,15.0,11.25,30.0,141.5,30.25,883.25,929.0,676.75
2016-08-15 12:00:00-07:00,2016.0,8.0,15.0,11.5,30.0,144.0,30.5,879.5,929.0,572.5
2016-08-15 12:15:00-07:00,2016.0,8.0,15.0,11.75,30.0,146.5,30.75,875.75,929.0,468.25
2016-08-15 12:30:00-07:00,2016.0,8.0,15.0,12.0,30.0,149.0,31.0,872.0,929.0,364.0
2016-08-15 12:45:00-07:00,2016.0,8.0,15.0,12.25,30.0,151.0,31.0,863.5,913.75,320.25
2016-08-15 13:00:00-07:00,2016.0,8.0,15.0,12.5,30.0,153.0,31.0,855.0,898.5,276.5
2016-08-15 13:15:00-07:00,2016.0,8.0,15.0,12.75,30.0,155.0,31.0,846.5,883.25,232.75
2016-08-15 13:30:00-07:00,2016.0,8.0,15.0,13.0,30.0,157.0,31.0,838.0,868.0,189.0
2016-08-15 13:45:00-07:00,2016.0,8.0,15.0,13.25,30.0,157.75,30.75,823.75,838.25,251.5
2016-08-15 14:00:00-07:00,2016.0,8.0,15.0,13.5,30.0,158.5,30.5,809.5,808.5,314.0
2016-08-15 14:15:00-07:00,2016.0,8.0,15.0,13.75,30.0,159.25,30.25,795.25,778.75,376.5
2016-08-15 14:30:00-07:00,2016.0,8.0,15.0,14.0,30.0,160.0,30.0,781.0,749.0,439.0
2016-08-15 14:45:00-07:00,2016.0,8.0,15.0,14.25,30.0,160.25,29.25,755.5,707.25,414.75
2016-08-15 15:00:00-07:00,2016.0,8.0,15.0,14.5,30.0,160.5,28.5,730.0,665.5,390.5
2016-08-15 15:15:00-07:00,2016.0,8.0,15.0,14.75,30.0,160.75,27.75,704.5,623.75,366.25
2016-08-15 15:30:00-07:00,2016.0,8.0,15.0,15.0,30.0,161.0,27.0,679.0,582.0,342.0
2016-08-15 15:45:00-07:00,2016.0,8.0,15.0,15.25,30.0,157.0,26.25,643.5,533.25,265.5
2016-08-15 16:00:00-07:00,2016.0,8.0,15.0,15.5,30.0,153.0,25.5,608.0,484.5,189.0
2016-08-15 16:15:00-07:00,2016.0,8.0,15.0,15.75,30.0,149.0,24.75,572.5,435.75,112.5
2016-08-15 16:30:00-07:00,2016.0,8.0,15.0,16.0,30.0,145.0,24.0,537.0,387.0,36.0
2016-08-15 16:45:00-07:00,2016.0,8.0,15.0,16.25,30.0,135.5,23.0,480.25,337.5,68.75
2016-08-15 17:00:00-07:00,2016.0,8.0,15.0,16.5,30.0,126.0,22.0,423.5,288.0,101.5
2016-08-15 17:15:00-07:00,2016.0,8.0,15.0,16.75,30.0,116.5,21.0,366.75,238.5,134.25
2016-08-15 17:30:00-07:00,2016.0,8.0,15.0,17.0,30.0,107.0,20.0,310.0,189.0,167.0
2016-08-15 17:45:00-07:00,2016.0,8.0,15.0,17.25,30.0,86.5,19.5,247.25,149.0,131.75
2016-08-15 18:00:00-07:00,2016.0,8.0,15.0,17.5,30.0,66.0,19.0,184.5,109.0,96.5
2016-08-15 18:15:00-07:00,2016.0,8.0,15.0,17.75,30.0,45.5,18.5,121.75,69.0,61.25
2016-08-15 18:30:00-07:00,2016.0,8.0,15.0,18.0,30.0,25.0,18.0,59.0,29.0,26.0
2016-08-15 18:45:00-07:00,2016.0,8.0,15.0,18.25,30.0,18.75,17.5,44.25,21.75,19.5
2016-08-15 19:00:00-07:00,2016.0,8.0,15.0,18.5,30.0,12.5,17.0,29.5,14.5,13.0
2016-08-15 19:15:00-07:00,2016.0,8.0,15.0,18.75,30.0,6.25,16.5,14.75,7.25,6.5
2016-08-15 19:30:00-07:00,2016.0,8.0,15.0,19.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-08-15 19:45:00-07:00,2016.0,8.0,15.0,19.25,30.0,0.0,16.0,0.0,0.0,0.0
2016-08-15 20:00:00-07:00,2016.0,8.0,15.0,19.5,30.0,0.0,16.0,0.0,0.0,0.0
2016-08-15 20:15:00-07:00,2016.0,8.0,15.0,19.75,30.0,0.0,16.0,0.0,0.0,0.0
2016-08-15 20:30:00-07:00,2016.0,8.0,15.0,20.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-08-15 20:45:00-07:00,2016.0,8.0,15.0,20.25,30.0,0.0,16.0,0.0,0.0,0.0
2016-08-15 21:00:00-07:00,2016.0,8.0,15.0,20.5,30.0,0.0,16.0,0.0,0.0,0.0
2016-08-15 21:15:00-07:00,2016.0,8.0,15.0,20.75,30.0,0.0,16.0,0.0,0.0,0.0
2016-08-15 21:30:00-07:00,2016.0,8.0,15.0,21.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-08-15 21:45:00-07:00,2016.0,8.0,15.0,21.25,30.0,0.0,15.75,0.0,0.0,0.0
2016-08-15 22:00:00-07:00,2016.0,8.0,15.0,21.5,30.0,0.0,15.5,0.0,0.0,0.0
2016-08-15 22:15:00-07:00,2016.0,8.0,15.0,21.75,30.0,0.0,15.25,0.0,0.0,0.0
2016-08-15 22:30:00-07:00,2016.0,8.0,15.0,22.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-15 22:45:00-07:00,2016.0,8.0,15.0,22.25,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-15 23:00:00-07:00,2016.0,8.0,15.0,22.5,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-15 23:15:00-07:00,2016.0,8.0,15.0,22.75,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-15 23:30:00-07:00,2016.0,8.0,15.0,23.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-15 23:45:00-07:00,2016.0,8.0,15.25,17.25,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-16 00:00:00-07:00,2016.0,8.0,15.5,11.5,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-16 00:15:00-07:00,2016.0,8.0,15.75,5.75,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-16 00:30:00-07:00,2016.0,8.0,16.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-16 00:45:00-07:00,2016.0,8.0,16.0,0.25,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-16 01:00:00-07:00,2016.0,8.0,16.0,0.5,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-16 01:15:00-07:00,2016.0,8.0,16.0,0.75,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-16 01:30:00-07:00,2016.0,8.0,16.0,1.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-08-16 01:45:00-07:00,2016.0,8.0,16.0,1.25,30.0,0.0,14.75,0.0,0.0,0.0
2016-08-16 02:00:00-07:00,2016.0,8.0,16.0,1.5,30.0,0.0,14.5,0.0,0.0,0.0
2016-08-16 02:15:00-07:00,2016.0,8.0,16.0,1.75,30.0,0.0,14.25,0.0,0.0,0.0
2016-08-16 02:30:00-07:00,2016.0,8.0,16.0,2.0,30.0,0.0,14.0,0.0,0.0,0.0
2016-08-16 02:45:00-07:00,2016.0,8.0,16.0,2.25,30.0,0.0,14.0,0.0,0.0,0.0
2016-08-16 03:00:00-07:00,2016.0,8.0,16.0,2.5,30.0,0.0,14.0,0.0,0.0,0.0
2016-08-16 03:15:00-07:00,2016.0,8.0,16.0,2.75,30.0,0.0,14.0,0.0,0.0,0.0
2016-08-16 03:30:00-07:00,2016.0,8.0,16.0,3.0,30.0,0.0,14.0,0.0,0.0,0.0
2016-08-16 03:45:00-07:00,2016.0,8.0,16.0,3.25,30.0,0.0,14.0,0.0,0.0,0.0
2016-08-16 04:00:00-07:00,2016.0,8.0,16.0,3.5,30.0,0.0,14.0,0.0,0.0,0.0
2016-08-16 04:15:00-07:00,2016.0,8.0,16.0,3.75,30.0,0.0,14.0,0.0,0.0,0.0
2016-08-16 04:30:00-07:00,2016.0,8.0,16.0,4.0,30.0,0.0,14.0,0.0,0.0,0.0
2016-08-16 04:45:00-07:00,2016.0,8.0,16.0,4.25,30.0,3.5,14.5,29.25,4.75,4.75
2016-08-16 05:00:00-07:00,2016.0,8.0,16.0,4.5,30.0,7.0,15.0,58.5,9.5,9.5
2016-08-16 05:15:00-07:00,2016.0,8.0,16.0,4.75,30.0,10.5,15.5,87.75,14.25,14.25
2016-08-16 05:30:00-07:00,2016.0,8.0,16.0,5.0,30.0,14.0,16.0,117.0,19.0,19.0
2016-08-16 05:45:00-07:00,2016.0,8.0,16.0,5.25,30.0,25.75,17.0,220.5,60.25,60.25
2016-08-16 06:00:00-07:00,2016.0,8.0,16.0,5.5,30.0,37.5,18.0,324.0,101.5,101.5
2016-08-16 06:15:00-07:00,2016.0,8.0,16.0,5.75,30.0,49.25,19.0,427.5,142.75,142.75
2016-08-16 06:30:00-07:00,2016.0,8.0,16.0,6.0,30.0,61.0,20.0,531.0,184.0,184.0
2016-08-16 06:45:00-07:00,2016.0,8.0,16.0,6.25,30.0,67.25,20.75,578.75,235.5,235.5
2016-08-16 07:00:00-07:00,2016.0,8.0,16.0,6.5,30.0,73.5,21.5,626.5,287.0,287.0
2016-08-16 07:15:00-07:00,2016.0,8.0,16.0,6.75,30.0,79.75,22.25,674.25,338.5,338.5
2016-08-16 07:30:00-07:00,2016.0,8.0,16.0,7.0,30.0,86.0,23.0,722.0,390.0,390.0
2016-08-16 07:45:00-07:00,2016.0,8.0,16.0,7.25,30.0,90.0,23.75,746.75,439.25,439.25
2016-08-16 08:00:00-07:00,2016.0,8.0,16.0,7.5,30.0,94.0,24.5,771.5,488.5,488.5
2016-08-16 08:15:00-07:00,2016.0,8.0,16.0,7.75,30.0,98.0,25.25,796.25,537.75,537.75
2016-08-16 08:30:00-07:00,2016.0,8.0,16.0,8.0,30.0,102.0,26.0,821.0,587.0,587.0
2016-08-16 08:45:00-07:00,2016.0,8.0,16.0,8.25,30.0,104.75,26.5,834.25,628.5,622.0
2016-08-16 09:00:00-07:00,2016.0,8.0,16.0,8.5,30.0,107.5,27.0,847.5,670.0,657.0
2016-08-16 09:15:00-07:00,2016.0,8.0,16.0,8.75,30.0,110.25,27.5,860.75,711.5,692.0
2016-08-16 09:30:00-07:00,2016.0,8.0,16.0,9.0,30.0,113.0,28.0,874.0,753.0,727.0
2016-08-16 09:45:00-07:00,2016.0,8.0,16.0,9.25,30.0,115.25,28.25,880.25,782.75,701.75
2016-08-16 10:00:00-07:00,2016.0,8.0,16.0,9.5,30.0,117.5,28.5,886.5,812.5,676.5
2016-08-16 10:15:00-07:00,2016.0,8.0,16.0,9.75,30.0,119.75,28.75,892.75,842.25,651.25
2016-08-16 10:30:00-07:00,2016.0,8.0,16.0,10.0,30.0,122.0,29.0,899.0,872.0,626.0
2016-08-16 10:45:00-07:00,2016.0,8.0,16.0,10.25,30.0,119.0,29.25,908.75,889.75,630.0
2016-08-16 11:00:00-07:00,2016.0,8.0,16.0,10.5,30.0,116.0,29.5,918.5,907.5,634.0
2016-08-16 11:15:00-07:00,2016.0,8.0,16.0,10.75,30.0,113.0,29.75,928.25,925.25,638.0
2016-08-16 11:30:00-07:00,2016.0,8.0,16.0,11.0,30.0,110.0,30.0,938.0,943.0,642.0
2016-08-16 11:45:00-07:00,2016.0,8.0,16.0,11.25,30.0,111.25,30.0,935.5,943.0,657.0
2016-08-16 12:00:00-07:00,2016.0,8.0,16.0,11.5,30.0,112.5,30.0,933.0,943.0,672.0
2016-08-16 12:15:00-07:00,2016.0,8.0,16.0,11.75,30.0,113.75,30.0,930.5,943.0,687.0
2016-08-16 12:30:00-07:00,2016.0,8.0,16.0,12.0,30.0,115.0,30.0,928.0,943.0,702.0
2016-08-16 12:45:00-07:00,2016.0,8.0,16.0,12.25,30.0,115.75,30.0,921.75,927.75,723.75
2016-08-16 13:00:00-07:00,2016.0,8.0,16.0,12.5,30.0,116.5,30.0,915.5,912.5,745.5
2016-08-16 13:15:00-07:00,2016.0,8.0,16.0,12.75,30.0,117.25,30.0,909.25,897.25,767.25
2016-08-16 13:30:00-07:00,2016.0,8.0,16.0,13.0,30.0,118.0,30.0,903.0,882.0,789.0
2016-08-16 13:45:00-07:00,2016.0,8.0,16.0,13.25,30.0,120.75,29.75,886.75,851.25,781.5
2016-08-16 14:00:00-07:00,2016.0,8.0,16.0,13.5,30.0,123.5,29.5,870.5,820.5,774.0
2016-08-16 14:15:00-07:00,2016.0,8.0,16.0,13.75,30.0,126.25,29.25,854.25,789.75,766.5
2016-08-16 14:30:00-07:00,2016.0,8.0,16.0,14.0,30.0,129.0,29.0,838.0,759.0,759.0
2016-08-16 14:45:00-07:00,2016.0,8.0,16.0,14.25,30.0,128.75,28.75,817.0,717.5,694.75
2016-08-16 15:00:00-07:00,2016.0,8.0,16.0,14.5,30.0,128.5,28.5,796.0,676.0,630.5
2016-08-16 15:15:00-07:00,2016.0,8.0,16.0,14.75,30.0,128.25,28.25,775.0,634.5,566.25
2016-08-16 15:30:00-07:00,2016.0,8.0,16.0,15.0,30.0,128.0,28.0,754.0,593.0,502.0
2016-08-16 15:45:00-07:00,2016.0,8.0,16.0,15.25,30.0,125.0,27.25,722.25,544.25,457.75
2016-08-16 16:00:00-07:00,2016.0,8.0,16.0,15.5,30.0,122.0,26.5,690.5,495.5,413.5
2016-08-16 16:15:00-07:00,2016.0,8.0,16.0,15.75,30.0,119.0,25.75,658.75,446.75,369.25
2016-08-16 16:30:00-07:00,2016.0,8.0,16.0,16.0,30.0,116.0,25.0,627.0,398.0,325.0
2016-08-16 16:45:00-07:00,2016.0,8.0,16.0,16.25,30.0,110.5,24.25,564.5,346.75,268.5
2016-08-16 17:00:00-07:00,2016.0,8.0,16.0,16.5,30.0,105.0,23.5,502.0,295.5,212.0
2016-08-16 17:15:00-07:00,2016.0,8.0,16.0,16.75,30.0,99.5,22.75,439.5,244.25,155.5
2016-08-16 17:30:00-07:00,2016.0,8.0,16.0,17.0,30.0,94.0,22.0,377.0,193.0,99.0
2016-08-16 17:45:00-07:00,2016.0,8.0,16.0,17.25,30.0,76.5,21.25,300.0,152.0,78.0
