,Year,Month,Day,Hour,Minute,temp_air,ghi,ghi_clear,dni_clear,dhi_clear
2011-02-24 07:30:00-07:00,2011,2,24,7,30,-2.0,78.0,122.0,603.0,36.0
2011-02-24 08:00:00-07:00,2011,2,24,8,0,-0.6000000000000001,223.0,223.0,747.0,48.0
2011-02-24 08:30:00-07:00,2011,2,24,8,30,0.6000000000000001,324.0,324.0,837.0,56.0
2011-02-24 09:00:00-07:00,2011,2,24,9,0,1.8,419.0,419.0,895.0,63.0
2011-02-24 09:30:00-07:00,2011,2,24,9,30,2.5,507.0,507.0,936.0,68.0
2011-02-24 10:00:00-07:00,2011,2,24,10,0,3.3000000000000003,582.0,582.0,966.0,72.0
2011-02-24 10:30:00-07:00,2011,2,24,10,30,3.6,485.0,645.0,987.0,75.0
2011-02-24 11:00:00-07:00,2011,2,24,11,0,4.0,429.0,693.0,1002.0,77.0
2011-02-24 11:30:00-07:00,2011,2,24,11,30,4.1000000000000005,610.0,726.0,1011.0,78.0
2011-02-24 12:00:00-07:00,2011,2,24,12,0,4.2,627.0,742.0,1013.0,80.0
2011-02-24 12:30:00-07:00,2011,2,24,12,30,4.2,615.0,741.0,1013.0,80.0
2011-02-24 13:00:00-07:00,2011,2,24,13,0,4.1000000000000005,603.0,718.0,997.0,80.0
2011-02-24 13:30:00-07:00,2011,2,24,13,30,4.0,564.0,684.0,987.0,78.0
2011-02-24 14:00:00-07:00,2011,2,24,14,0,3.9,490.0,636.0,972.0,76.0
2011-02-24 14:30:00-07:00,2011,2,24,14,30,3.7,72.0,573.0,950.0,73.0
2011-02-24 15:00:00-07:00,2011,2,24,15,0,3.4000000000000004,377.0,497.0,920.0,69.0
2011-02-24 15:30:00-07:00,2011,2,24,15,30,2.8000000000000003,410.0,410.0,877.0,64.0
2011-02-24 16:00:00-07:00,2011,2,24,16,0,2.1,314.0,314.0,813.0,58.0
2011-02-24 16:30:00-07:00,2011,2,24,16,30,2.1,214.0,214.0,718.0,49.0
2011-02-24 17:00:00-07:00,2011,2,24,17,0,-0.5,91.0,117.0,546.0,41.0
2011-02-24 17:30:00-07:00,2011,2,24,17,30,-1.0,21.0,31.0,259.0,19.0
2011-02-24 18:00:00-07:00,2011,2,24,18,0,-1.5,0.0,0.0,0.0,0.0
2011-02-24 18:30:00-07:00,2011,2,24,18,30,-1.8,0.0,0.0,0.0,0.0
2011-02-24 19:00:00-07:00,2011,2,24,19,0,-2.1,0.0,0.0,0.0,0.0
2011-02-24 19:30:00-07:00,2011,2,24,19,30,-2.3000000000000003,0.0,0.0,0.0,0.0
2011-02-24 20:00:00-07:00,2011,2,24,20,0,-2.6,0.0,0.0,0.0,0.0
2011-02-24 20:30:00-07:00,2011,2,24,20,30,-2.9000000000000004,0.0,0.0,0.0,0.0
2011-02-24 21:00:00-07:00,2011,2,24,21,0,-3.2,0.0,0.0,0.0,0.0
2011-02-24 21:30:00-07:00,2011,2,24,21,30,-3.5,0.0,0.0,0.0,0.0
2011-02-24 22:00:00-07:00,2011,2,24,22,0,-3.9,0.0,0.0,0.0,0.0
2011-02-24 22:30:00-07:00,2011,2,24,22,30,-4.2,0.0,0.0,0.0,0.0
2011-02-24 23:00:00-07:00,2011,2,24,23,0,-4.4,0.0,0.0,0.0,0.0
2011-02-24 23:30:00-07:00,2011,2,24,23,30,-4.800000000000001,0.0,0.0,0.0,0.0
2011-02-25 00:00:00-07:00,2011,2,25,0,0,-5.2,0.0,0.0,0.0,0.0
2011-02-25 00:30:00-07:00,2011,2,25,0,30,-5.4,0.0,0.0,0.0,0.0
2011-02-25 01:00:00-07:00,2011,2,25,1,0,-5.7,0.0,0.0,0.0,0.0
2011-02-25 01:30:00-07:00,2011,2,25,1,30,-5.9,0.0,0.0,0.0,0.0
2011-02-25 02:00:00-07:00,2011,2,25,2,0,-6.0,0.0,0.0,0.0,0.0
2011-02-25 02:30:00-07:00,2011,2,25,2,30,-6.1000000000000005,0.0,0.0,0.0,0.0
2011-02-25 03:00:00-07:00,2011,2,25,3,0,-6.2,0.0,0.0,0.0,0.0
2011-02-25 03:30:00-07:00,2011,2,25,3,30,-6.300000000000001,0.0,0.0,0.0,0.0
2011-02-25 04:00:00-07:00,2011,2,25,4,0,-6.4,0.0,0.0,0.0,0.0
2011-02-25 04:30:00-07:00,2011,2,25,4,30,-6.4,0.0,0.0,0.0,0.0
2011-02-25 05:00:00-07:00,2011,2,25,5,0,-6.5,0.0,0.0,0.0,0.0
2011-02-25 05:30:00-07:00,2011,2,25,5,30,-6.5,0.0,0.0,0.0,0.0
2011-02-25 06:00:00-07:00,2011,2,25,6,0,-6.5,0.0,0.0,0.0,0.0
2011-02-25 06:30:00-07:00,2011,2,25,6,30,-5.800000000000001,0.0,0.0,0.0,0.0
2011-02-25 07:00:00-07:00,2011,2,25,7,0,-5.1000000000000005,16.0,38.0,293.0,22.0
2011-02-25 07:30:00-07:00,2011,2,25,7,30,-4.0,11.0,126.0,558.0,43.0
2011-02-25 08:00:00-07:00,2011,2,25,8,0,-2.8000000000000003,22.0,228.0,710.0,58.0
2011-02-25 08:30:00-07:00,2011,2,25,8,30,-1.7000000000000002,93.0,331.0,802.0,70.0
2011-02-25 09:00:00-07:00,2011,2,25,9,0,-0.5,96.0,428.0,866.0,79.0
2011-02-25 09:30:00-07:00,2011,2,25,9,30,0.4,199.0,517.0,909.0,87.0
2011-02-25 10:00:00-07:00,2011,2,25,10,0,1.4,193.0,595.0,948.0,89.0
2011-02-25 10:30:00-07:00,2011,2,25,10,30,2.1,282.0,659.0,969.0,94.0
2011-02-25 11:00:00-07:00,2011,2,25,11,0,2.8000000000000003,271.0,708.0,991.0,94.0
2011-02-25 11:30:00-07:00,2011,2,25,11,30,3.3000000000000003,401.0,742.0,1000.0,96.0
2011-02-25 12:00:00-07:00,2011,2,25,12,0,3.7,355.0,758.0,1007.0,95.0
2011-02-25 12:30:00-07:00,2011,2,25,12,30,3.8,350.0,758.0,1007.0,95.0
2011-02-25 13:00:00-07:00,2011,2,25,13,0,3.9,376.0,741.0,1005.0,93.0
2011-02-25 13:30:00-07:00,2011,2,25,13,30,3.7,240.0,707.0,996.0,90.0
2011-02-25 14:00:00-07:00,2011,2,25,14,0,3.5,59.0,657.0,983.0,86.0
2011-02-25 14:30:00-07:00,2011,2,25,14,30,3.0,59.0,592.0,963.0,82.0
2011-02-25 15:00:00-07:00,2011,2,25,15,0,2.5,47.0,515.0,937.0,75.0
